County,License Number,Operation Type,Establishment Type,Entity Name,DBA Name,Street Number,Street Name,Address Line 2,Address Line 3,City,State,Zip Code,Square Footage,Longitude,Latitude,,Street Address
New York,624162,Store,JAC,ANDYS 418 COLUMBUS AVE DELI INC,ANDYS 418 CLMBS AVE DEL,418,COLUMBUS AVE,,,NEW YORK,NY,10024,1200,-73.974906,40.782751,,418 COLUMBUS AVE
New York,624129,Store,JAC,MELISSA IS FOOD CORP,MELISSAS GOURMET DELI,1879,BROADWAY,,,NEW YORK,NY,10023,1400,-73.982252,40.77061,,1879 BROADWAY
New York,624118,Store,JAC,HAWTHORNE VALLEY ASSOCIATION INC,HAWTHORNE VALLEY FARM,,UNION SQUARE GREEN MARKET,,,NEW YORK,NY,10003,0,-73.988987,40.731969,, UNION SQUARE GREEN MARKET
New York,624105,Store,A,$1 DEPOT INC,$1 DEPOT,356,W 125TH ST,,,NEW YORK,NY,10027,2500,-73.952801,40.810859,,356 W 125TH ST
New York,624088,Store,JAC,GRAND CENTURY MARKET INC,GRAND CENTURY MARKET,281,GRAND ST  G/F,,,NEW YORK,NY,10002,2300,-73.992587,40.717772,,281 GRAND ST  G/F
New York,624065,Store,A,CHIN DAN KWEI&MEE LUN,MEE LUN CO,61B,BAYARD ST,,,NEW YORK,NY,10013,200,-73.997927,40.715431,,61B BAYARD ST
New York,624061,Store,JAC,CHOWDHURY MOHAMMED BACCHU A,BROADWAY NEWS STAND,4765,BROADWAY,,,NEW YORK,NY,10034,500,-73.927011,40.865624,,4765 BROADWAY
New York,624042,Store,JAC,LM GROCERY CORP,LM GROCERY,2643,8TH AVE,,,NEW YORK,NY,10030,1500,-73.943707,40.820399,,2643 8TH AVE
New York,624034,Store,A,RITE AID OF NEW YORK INC,RITE AID 2010,4046,BROADWAY,,,NEW YORK,NY,10032,5000,-73.939215,40.842967,,4046 BROADWAY
New York,624017,Store,JAC,BROTHERS CANDY&GROCERY STORE INC,BROTHERS CANDY&GROCERY,542,E 14TH ST,,,NEW YORK,NY,10009,550,-73.978181,40.729497,,542 E 14TH ST
New York,624015,Store,JACD,RUSS&DAUGHTERS LLC,RUSS&DAUGHTERS,179,E HOUSTON ST,,,NEW YORK,NY,10002,5000,-73.988203,40.722727,,179 E HOUSTON ST
New York,624011,Store,JAC,DAGOSTINOS MARKETS LLC,DAGOSTINOS SUPERMARKETS,815,10TH AVE,,,NEW YORK,NY,10019,15000,-73.989801,40.767427,,815 10TH AVE
New York,624000,Store,A,EASTERN NEWSTAND CORP,EASTERN LOBBY SHOP,767,5TH AVE,,,NEW YORK,NY,10022,400,-73.973238,40.76397,,767 5TH AVE
New York,623983,Store,JAC,LENOX & 132ND FOOD CORP,ASSOCIATED,448,LENOX AVE,,,NEW YORK,NY,10037,20000,-73.941958,40.812492,,448 LENOX AVE
New York,623948,Store,JAC,DUANE READE ET AL PTRS,DUANE READE,625,8TH AVE  CONCOURSE LEVEL,,,NEW YORK,NY,10018,8000,-73.990466,40.7563,,625 8TH AVE  CONCOURSE LEVEL
New York,623939,Store,JAC,WEST END SUPER CORP,WEST END SUPER,110,WEST END AVE,,,NEW YORK,NY,10023,1700,-73.987978,40.775015,,110 WEST END AVE
New York,623934,Store,A,DUANE READE ET AL PTRS,DUANE READE 14102,250,BROADWAY,,,NEW YORK,NY,10007,5000,-74.00739,40.712865,,250 BROADWAY
New York,623923,Store,A,NASHEL NAGI,1437 CANDY STORE,1437,1ST AVE,,,NEW YORK,NY,10021,600,-73.954772,40.769485,,1437 1ST AVE
New York,623913,Store,JAC,BROS FOOD SUPERMARKET CORP,C-TOWN,188,AVENUE C,,,NEW YORK,NY,10009,16000,-73.976423,40.727406,,188 AVENUE C
New York,623900,Store,JAC,KIM YOUNG CHUN,KY FRUIT&VEGETABLE,1578,YORK AVE,,,NEW YORK,NY,10028,2400,-73.948489,40.774058,,1578 YORK AVE
New York,623871,Store,JAC,ONE PLUS ONE TWO INC,ONE PLUS ONE TWO,94,AVENUE B,,,NEW YORK,NY,10009,3000,-73.981559,40.724578,,94 AVENUE B
New York,623869,Store,A,GENERAL NUTRITION CORP,GENERAL NUTRITION 1079,30,ROCKERFELLER PLAZA/CNCRS LVL,,,NEW YORK,NY,10020,1600,,,,30 ROCKERFELLER PLAZA/CNCRS LVL
New York,623868,Store,A,RITE AID OF NEW YORK INC,RITE AID PHARMACY 03110,301,W 50TH ST,,,NEW YORK,NY,10019,7500,-73.986389,40.762398,,301 W 50TH ST
New York,623850,Store,A,DUANE READE ET AL PTRS,DUANE READE 14242,401,E 86TH ST,,,NEW YORK,NY,10028,7000,-73.948944,40.776701,,401 E 86TH ST
New York,623839,Store,JAC,ISIDORO URBANO,URBANO SPANISH AMERICAN,182,E 109TH ST,,,NEW YORK,NY,10029,1500,-73.943871,40.793754,,182 E 109TH ST
New York,623828,Store,JAC,FERRER MARIA,MARYS CANDY STORE,2151,2ND AVE,,,NEW YORK,NY,10029,900,-73.940253,40.793621,,2151 2ND AVE
New York,623808,Store,A,DUANE READE ET AL PTRS,DUANE READE 14127,49,E 52ND ST,,,NEW YORK,NY,10022,7000,-73.97415,40.758877,,49 E 52ND ST
New York,623787,Store,JACH,MANHATTAN LOBSTER PLACE LLC,MANHATTAN LOBSTER PLACE,75,9TH AVE,,,NEW YORK,NY,10011,14000,-74.004466,40.742227,,75 9TH AVE
New York,623783,Store,JAC,OSCAR L INC,OSCAR L FRTS&VEGETABLES,781,9TH AVE,,,NEW YORK,NY,10019,2000,-73.987946,40.764843,,781 9TH AVE
New York,623764,Store,A,LIM KET LAN,SUNNY CANDY,179,MOTT ST,,,NEW YORK,NY,10012,2500,-73.995869,40.720569,,179 MOTT ST
New York,623749,Store,A,WEBERS 32ND ST CORP,WEBERS 99 CENTS&UP,116,WEST 32ND ST,,,NEW YORK,NY,10001,6000,-73.989649,40.748897,,116 WEST 32ND ST
New York,623739,Store,JAC,KATAGIRI&CO INC,KATAGIRI,224,E 59TH ST,,,NEW YORK,NY,10022,5000,-73.965281,40.761003,,224 E 59TH ST
New York,623721,Store,JAC,C&S MART INC,C&S MART,373,1ST AVE,,,NEW YORK,NY,10010,2000,-73.979121,40.736074,,373 1ST AVE
New York,623702,Store,JAC,719 BROTHERS FAMOUS DELI CORP,719 BROTHERS FAMOUS DEL,719,9TH AVE,,,NEW YORK,NY,10019,2000,-73.989467,40.762762,,719 9TH AVE
New York,623696,Store,JAC,DC MEAT MARKET INC,DC MEAT MARKET,36,E BROADWAY,,,NEW YORK,NY,10002,2400,-73.996273,40.713548,,36 E BROADWAY
New York,623693,Store,A,SHIL ENTERPRISES INC,SHIL ENTERPRISES,242,9TH AVE,,,NEW YORK,NY,10001,1600,-74.000439,40.747692,,242 9TH AVE
New York,623690,Store,A,CVS ALBANY LLC,CVS PHARMACY 02411,1569,1ST AVE,,,NEW YORK,NY,10028,8000,-73.951399,40.774098,,1569 1ST AVE
New York,623684,Store,JAC,CHELSEA MARKET BASKETS LTD,CHELSEA MARKET BASKETS,75,9TH AVE,,,NEW YORK,NY,10011,5000,-74.004466,40.742227,,75 9TH AVE
New York,623666,Store,JAC,ERRAND GROCERY & DELI INC,FRESH FARM MARKET,65,8TH AVE,,,NEW YORK,NY,10014,600,-74.002959,40.739187,,65 8TH AVE
New York,623658,Store,JAC,TAN & WHITE SUPERMARKET INC,MORTON WILLIAMS SUPERMA,130,BLEECKER ST,,,NEW YORK,NY,10012,26000,-73.998552,40.727867,,130 BLEECKER ST
New York,623650,Store,JAC,FIFTH AVENUE GOURMET DELI INC,FIFTH AVENUE GRMT DELI,2289,5TH AVE,,,NEW YORK,NY,10037,1500,-73.935919,40.815057,,2289 5TH AVE
New York,623633,Store,JAC,H&F FRUIT CO INC,LANE FARMS,1391,MADISON AVE,,,NEW YORK,NY,10029,2500,-73.953839,40.787682,,1391 MADISON AVE
New York,623623,Store,JAC,BATTERY PARK CTY GOURMET MKT INC,BTTRY PK CTY GRMT MKT,450,NORTH END AVE,,,NEW YORK,NY,10281,7000,-74.014081,40.717269,,450 NORTH END AVE
New York,623606,Store,JAC,WHOLE FOODS MARKET GROUP INC,WHOLE FOODS MARKET,250,7TH AVE,,,NEW YORK,NY,10001,0,-73.995039,40.744916,,250 7TH AVE
New York,623582,Store,JAB,POSEIDON BAKERY LLC,POSEIDON BAKERY,629,9TH AVE,,,NEW YORK,NY,10036,1600,-73.991501,40.759974,,629 9TH AVE
New York,623544,Store,JAC,EAST VILLAGE MEAT MARKET INC,EAST VILLAGE MEAT MKT,139,2ND AVE,,,NEW YORK,NY,10003,2000,-73.987392,40.728952,,139 2ND AVE
New York,623535,Store,A,DUANE READE ET AL PTRS,DUANE READE 14194,2681-7,BROADWAY,,,NEW YORK,NY,10025,15000,-73.968961,40.7987,,2681-7 BROADWAY
New York,623533,Store,JAC,FRANKS GOURMET MARKET INC,FRANKS MARKET,807-809,W 187TH ST,,,NEW YORK,NY,10033,6000,-73.937337,40.855253,,807-809 W 187TH ST
New York,623525,Store,JABC,Y&P THREE INC,CORNER CAFE&BAKERY,1659,3RD AVE,,,NEW YORK,NY,10128,3500,-73.950832,40.783154,,1659 3RD AVE
New York,623505,Store,JAC,1320 YORK DELI CORP,RIVER EAST DELI,1320,YORK AVE,,,NEW YORK,NY,10021,2700,-73.954328,40.766057,,1320 YORK AVE
New York,623480,Store,A,CVS ALBANY LLC,CVS PHARMACY 02058,158,BLEECKER ST,,,NEW YORK,NY,10012,0,-73.99988,40.728523,,158 BLEECKER ST
New York,623471,Store,JAC,425 3RD AVENUE CORP,FUTURE VILLAGE FARM,425,3RD AVE,,,NEW YORK,NY,10016,2400,-73.980043,40.74306,,425 3RD AVE
New York,623468,Store,JAC,ORGANIC PARADISE HEALTH FOODS INC,ORGANIC PARADISE HEALTH,4532,BROADWAY,,,NEW YORK,NY,10040,800,-73.931531,40.858828,,4532 BROADWAY
New York,623458,Store,JAC,MAZEL TOV INC,MOSHE BAKE SHOP,504,GRAND ST,,,NEW YORK,NY,10002,2000,-73.982051,40.71458,,504 GRAND ST
New York,623451,Store,A,A&R NEWS&CANDY CORP,A&R NEWS&CANDY,110,W HOUSTON ST,,,NEW YORK,NY,10012,900,-74.000797,40.727448,,110 W HOUSTON ST
New York,623442,Store,JAC,SILVER&WHITE MARKETS INC,MORTON WILLIAMS SPRMKTS,278,PARK AVE S,,,NEW YORK,NY,10010,9000,-73.987052,40.739363,,278 PARK AVE S
New York,623430,Store,JAC,EAST SIDE HEALTH FOOD CORP,EAST SIDE HEALTH FOOD,1498,3RD AVE,,,NEW YORK,NY,10028,2800,-73.954677,40.777867,,1498 3RD AVE
New York,623380,Store,JAC,DAGOSTINOS MARKETS LLC,DAGOSTINOS SUPERMARKETS,633,COLUMBUS AVE,,,NEW YORK,NY,10024,30000,-73.970213,40.789173,,633 COLUMBUS AVE
New York,623326,Store,JAC,BEN ELHASEL DELI LLC,BENS DELI,32,AVENUE B,,,NEW YORK,NY,10009,2000,-73.983076,40.722501,,32 AVENUE B
New York,623304,Store,JABC,NAMDOR INC,GRISTEDES 597,221-229,8TH AVE,,,NEW YORK,NY,10011,20000,-73.999209,40.7443,,221-229 8TH AVE
New York,623301,Store,JAC,L&O GROCERY CORP,L&O GROCERY,1618,MADISON AVE,,,NEW YORK,NY,10029,2000,-73.948475,40.795016,,1618 MADISON AVE
New York,623299,Store,A,FULL XING TRADING INC,FULL XING TRADING,122,MADISON ST,,,NEW YORK,NY,10002,1000,-73.994539,40.712298,,122 MADISON ST
New York,623295,Store,JABC,FLYING PHOENIX CORP,WESTSIDE MARKET PLACE,790,11TH AVE,,,NEW YORK,NY,10019,6000,-73.992487,40.768848,,790 11TH AVE
New York,623290,Store,JAC,AGUA AZUL DELI GROCERY CORP,AGUA AZUL DELI GROCERY,35,SHERMAN AVE,,,NEW YORK,NY,10040,2100,-73.928094,40.862812,,35 SHERMAN AVE
New York,623286,Store,JAC,TALA FOOD MARKET INC,BUTTERFIELD MARKET,1114,LEXINGTON AVE,,,NEW YORK,NY,10075,5000,-73.959513,40.774098,,1114 LEXINGTON AVE
